"pupil","class","extrav","sex","texp","popular","popteach","Zextrav","Zsex","Ztexp","Zpopular","Zpopteach","Cextrav","Ctexp","Csex"
"1601",9,81,6,1,8,4.8,5,0.621847425642499,0.988812544054697,-0.955918162059008,-0.199960703926093,-0.0430845059620013,0.785,-6.263,0.5
"1602",10,81,4,0,8,3.3,4,-0.962477225675968,-1.010808374155,-0.955918162059008,-1.28493468073614,-0.755225100375202,-1.215,-6.263,-0.5
"1603",11,81,7,0,8,3.9,4,1.41400975130173,-1.010808374155,-0.955918162059008,-0.850945090012121,-0.755225100375202,1.785,-6.263,-0.5
"1604",12,81,5,1,8,5.2,4,-0.170314900016734,0.988812544054697,-0.955918162059008,0.0893656898899194,-0.755225100375202,-0.215,-6.263,0.5
"1605",13,81,6,0,8,4.9,3,0.621847425642499,-1.010808374155,-0.955918162059008,-0.12762910547209,-1.4673656947884,0.785,-6.263,-0.5
"1606",14,81,7,1,8,6,5,1.41400975130173,0.988812544054697,-0.955918162059008,0.668018477521944,-0.0430845059620013,1.785,-6.263,0.5
"1607",15,81,5,0,8,2.7,3,-0.170314900016734,-1.010808374155,-0.955918162059008,-1.71892427146016,-1.4673656947884,-0.215,-6.263,-0.5
"1608",16,81,4,0,8,2.7,3,-0.962477225675968,-1.010808374155,-0.955918162059008,-1.71892427146016,-1.4673656947884,-1.215,-6.263,-0.5
"1609",17,81,6,0,8,4.4,4,0.621847425642499,-1.010808374155,-0.955918162059008,-0.489287097742105,-0.755225100375202,0.785,-6.263,-0.5
"1610",18,81,5,1,8,4.6,3,-0.170314900016734,0.988812544054697,-0.955918162059008,-0.344623900834099,-1.4673656947884,-0.215,-6.263,0.5
"1611",19,81,6,1,8,5.3,4,0.621847425642499,0.988812544054697,-0.955918162059008,0.161697288343922,-0.755225100375202,0.785,-6.263,0.5
"1612",20,81,5,0,8,4.1,4,-0.170314900016734,-1.010808374155,-0.955918162059008,-0.706281893104115,-0.755225100375202,-0.215,-6.263,-0.5
"1613",21,81,7,0,8,4.5,3,1.41400975130173,-1.010808374155,-0.955918162059008,-0.416955499288102,-1.4673656947884,1.785,-6.263,-0.5
"1614",1,82,4,0,8,1.4,1,-0.962477225675968,-1.010808374155,-0.955918162059008,-2.6592350513622,-2.8916468836148,-1.215,-6.263,-0.5
"1615",2,82,5,0,8,2.8,2,-0.170314900016734,-1.010808374155,-0.955918162059008,-1.64659267300615,-2.1795062892016,-0.215,-6.263,-0.5
"1616",3,82,6,0,8,2.5,3,0.621847425642499,-1.010808374155,-0.955918162059008,-1.86358746836816,-1.4673656947884,0.785,-6.263,-0.5
"1617",4,82,9,0,8,4.2,4,2.9983344026202,-1.010808374155,-0.955918162059008,-0.633950294650111,-0.755225100375202,3.785,-6.263,-0.5
"1618",5,82,5,0,8,3.1,2,-0.170314900016734,-1.010808374155,-0.955918162059008,-1.42959787764415,-2.1795062892016,-0.215,-6.263,-0.5
"1619",6,82,5,0,8,1.1,1,-0.170314900016734,-1.010808374155,-0.955918162059008,-2.87622984672421,-2.8916468836148,-0.215,-6.263,-0.5
"1620",7,82,7,0,8,4.2,3,1.41400975130173,-1.010808374155,-0.955918162059008,-0.633950294650111,-1.4673656947884,1.785,-6.263,-0.5
"1621",8,82,6,0,8,2.4,2,0.621847425642499,-1.010808374155,-0.955918162059008,-1.93591906682217,-2.1795062892016,0.785,-6.263,-0.5
"1622",9,82,5,0,8,0,1,-0.170314900016734,-1.010808374155,-0.955918162059008,-3.67187742971824,-2.8916468836148,-0.215,-6.263,-0.5
"1623",10,82,5,0,8,2.5,3,-0.170314900016734,-1.010808374155,-0.955918162059008,-1.86358746836816,-1.4673656947884,-0.215,-6.263,-0.5
"1624",11,82,5,0,8,1.7,2,-0.170314900016734,-1.010808374155,-0.955918162059008,-2.44224025600019,-2.1795062892016,-0.215,-6.263,-0.5
"1625",12,82,5,0,8,1.9,2,-0.170314900016734,-1.010808374155,-0.955918162059008,-2.29757705909218,-2.1795062892016,-0.215,-6.263,-0.5
"1626",13,82,4,0,8,0.9,1,-0.962477225675968,-1.010808374155,-0.955918162059008,-3.02089304363221,-2.8916468836148,-1.215,-6.263,-0.5
"1627",14,82,6,0,8,1.8,2,0.621847425642499,-1.010808374155,-0.955918162059008,-2.36990865754619,-2.1795062892016,0.785,-6.263,-0.5
"1628",15,82,6,0,8,3.6,5,0.621847425642499,-1.010808374155,-0.955918162059008,-1.06793988537413,-0.0430845059620013,0.785,-6.263,-0.5
"1629",16,82,5,0,8,3.7,4,-0.170314900016734,-1.010808374155,-0.955918162059008,-0.995608286920127,-0.755225100375202,-0.215,-6.263,-0.5
"1630",17,82,6,0,8,4,5,0.621847425642499,-1.010808374155,-0.955918162059008,-0.778613491558118,-0.0430845059620013,0.785,-6.263,-0.5
"1631",18,82,6,0,8,4.3,4,0.621847425642499,-1.010808374155,-0.955918162059008,-0.561618696196108,-0.755225100375202,0.785,-6.263,-0.5
"1632",19,82,6,0,8,1.3,1,0.621847425642499,-1.010808374155,-0.955918162059008,-2.7315666498162,-2.8916468836148,0.785,-6.263,-0.5
"1633",20,82,5,0,8,3.2,3,-0.170314900016734,-1.010808374155,-0.955918162059008,-1.35726627919014,-1.4673656947884,-0.215,-6.263,-0.5
"1634",21,82,7,0,8,3.9,5,1.41400975130173,-1.010808374155,-0.955918162059008,-0.850945090012121,-0.0430845059620013,1.785,-6.263,-0.5
"1635",1,83,4,0,24,5.7,6,-0.962477225675968,-1.010808374155,1.48615282515864,0.451023682159935,0.669056088451199,-1.215,9.737,-0.5
"1636",2,83,6,0,24,6.3,5,0.621847425642499,-1.010808374155,1.48615282515864,0.885013272883953,-0.0430845059620013,0.785,9.737,-0.5
"1637",3,83,5,1,24,6.1,6,-0.170314900016734,0.988812544054697,1.48615282515864,0.740350075975947,0.669056088451199,-0.215,9.737,0.5
"1638",4,83,6,1,24,5.7,5,0.621847425642499,0.988812544054697,1.48615282515864,0.451023682159935,-0.0430845059620013,0.785,9.737,0.5
"1639",5,83,7,1,24,7,6,1.41400975130173,0.988812544054697,1.48615282515864,1.39133446206197,0.669056088451199,1.785,9.737,0.5
"1640",6,83,5,0,24,5.4,6,-0.170314900016734,-1.010808374155,1.48615282515864,0.234028886797926,0.669056088451199,-0.215,9.737,-0.5
"1641",7,83,7,1,24,7.6,6,1.41400975130173,0.988812544054697,1.48615282515864,1.82532405278599,0.669056088451199,1.785,9.737,0.5
"1642",8,83,3,1,24,6.4,7,-1.7546395513352,0.988812544054697,1.48615282515864,0.957344871337956,1.3811966828644,-2.215,9.737,0.5
"1643",9,83,5,1,24,5.9,6,-0.170314900016734,0.988812544054697,1.48615282515864,0.595686879067941,0.669056088451199,-0.215,9.737,0.5
"1644",10,83,5,0,24,4.5,5,-0.170314900016734,-1.010808374155,1.48615282515864,-0.416955499288102,-0.0430845059620013,-0.215,9.737,-0.5
"1645",11,83,4,1,24,6,6,-0.962477225675968,0.988812544054697,1.48615282515864,0.668018477521944,0.669056088451199,-1.215,9.737,0.5
"1646",12,83,6,1,24,7.1,7,0.621847425642499,0.988812544054697,1.48615282515864,1.46366606051598,1.3811966828644,0.785,9.737,0.5
"1647",13,83,5,1,24,6.2,7,-0.170314900016734,0.988812544054697,1.48615282515864,0.81268167442995,1.3811966828644,-0.215,9.737,0.5
"1648",14,83,4,1,24,6.7,6,-0.962477225675968,0.988812544054697,1.48615282515864,1.17433966669997,0.669056088451199,-1.215,9.737,0.5
"1649",15,83,4,0,24,5,4,-0.962477225675968,-1.010808374155,1.48615282515864,-0.0552975070180869,-0.755225100375202,-1.215,9.737,-0.5
"1650",16,83,6,1,24,7.6,8,0.621847425642499,0.988812544054697,1.48615282515864,1.82532405278599,2.0933372772776,0.785,9.737,0.5
"1651",17,83,7,0,24,5.3,6,1.41400975130173,-1.010808374155,1.48615282515864,0.161697288343922,0.669056088451199,1.785,9.737,-0.5
"1652",18,83,5,0,24,5.9,6,-0.170314900016734,-1.010808374155,1.48615282515864,0.595686879067941,0.669056088451199,-0.215,9.737,-0.5
"1653",1,84,5,1,22,5.6,6,-0.170314900016734,0.988812544054697,1.18089395175643,0.378692083705931,0.669056088451199,-0.215,7.737,0.5
"1654",2,84,4,0,22,4.9,6,-0.962477225675968,-1.010808374155,1.18089395175643,-0.12762910547209,0.669056088451199,-1.215,7.737,-0.5
"1655",3,84,5,1,22,7.1,8,-0.170314900016734,0.988812544054697,1.18089395175643,1.46366606051598,2.0933372772776,-0.215,7.737,0.5
"1656",4,84,5,1,22,8.1,7,-0.170314900016734,0.988812544054697,1.18089395175643,2.18698204505601,1.3811966828644,-0.215,7.737,0.5
"1657",5,84,6,0,22,6.2,5,0.621847425642499,-1.010808374155,1.18089395175643,0.81268167442995,-0.0430845059620013,0.785,7.737,-0.5
"1658",6,84,6,0,22,6.6,7,0.621847425642499,-1.010808374155,1.18089395175643,1.10200806824596,1.3811966828644,0.785,7.737,-0.5
"1659",7,84,3,1,22,6.4,7,-1.7546395513352,0.988812544054697,1.18089395175643,0.957344871337956,1.3811966828644,-2.215,7.737,0.5
"1660",8,84,5,0,22,5,5,-0.170314900016734,-1.010808374155,1.18089395175643,-0.0552975070180869,-0.0430845059620013,-0.215,7.737,-0.5
"1661",9,84,5,0,22,5.6,5,-0.170314900016734,-1.010808374155,1.18089395175643,0.378692083705931,-0.0430845059620013,-0.215,7.737,-0.5
"1662",10,84,5,1,22,7.5,9,-0.170314900016734,0.988812544054697,1.18089395175643,1.75299245433199,2.8054778716908,-0.215,7.737,0.5
"1663",11,84,6,1,22,6.5,7,0.621847425642499,0.988812544054697,1.18089395175643,1.02967646979196,1.3811966828644,0.785,7.737,0.5
"1664",12,84,5,0,22,5.6,5,-0.170314900016734,-1.010808374155,1.18089395175643,0.378692083705931,-0.0430845059620013,-0.215,7.737,-0.5
"1665",13,84,4,0,22,5.3,5,-0.962477225675968,-1.010808374155,1.18089395175643,0.161697288343922,-0.0430845059620013,-1.215,7.737,-0.5
"1666",14,84,5,0,22,7.3,6,-0.170314900016734,-1.010808374155,1.18089395175643,1.60832925742398,0.669056088451199,-0.215,7.737,-0.5
"1667",15,84,5,1,22,6.6,7,-0.170314900016734,0.988812544054697,1.18089395175643,1.10200806824596,1.3811966828644,-0.215,7.737,0.5
"1668",16,84,5,1,22,6.2,6,-0.170314900016734,0.988812544054697,1.18089395175643,0.81268167442995,0.669056088451199,-0.215,7.737,0.5
"1669",17,84,4,0,22,5.8,6,-0.962477225675968,-1.010808374155,1.18089395175643,0.523355280613938,0.669056088451199,-1.215,7.737,-0.5
"1670",18,84,5,1,22,7.6,7,-0.170314900016734,0.988812544054697,1.18089395175643,1.82532405278599,1.3811966828644,-0.215,7.737,0.5
"1671",19,84,4,1,22,7.1,7,-0.962477225675968,0.988812544054697,1.18089395175643,1.46366606051598,1.3811966828644,-1.215,7.737,0.5
"1672",20,84,4,1,22,6.6,6,-0.962477225675968,0.988812544054697,1.18089395175643,1.10200806824596,0.669056088451199,-1.215,7.737,0.5
"1673",21,84,3,0,22,4.3,4,-1.7546395513352,-1.010808374155,1.18089395175643,-0.561618696196108,-0.755225100375202,-2.215,7.737,-0.5
"1674",1,85,7,1,16,6.8,7,1.41400975130173,0.988812544054697,0.265117331549815,1.24667126515397,1.3811966828644,1.785,1.737,0.5
"1675",2,85,3,1,16,6,7,-1.7546395513352,0.988812544054697,0.265117331549815,0.668018477521944,1.3811966828644,-2.215,1.737,0.5
"1676",3,85,6,1,16,5.1,6,0.621847425642499,0.988812544054697,0.265117331549815,0.0170340914359159,0.669056088451199,0.785,1.737,0.5
"1677",4,85,5,1,16,7.8,8,-0.170314900016734,0.988812544054697,0.265117331549815,1.969987249694,2.0933372772776,-0.215,1.737,0.5
"1678",5,85,6,1,16,7.8,8,0.621847425642499,0.988812544054697,0.265117331549815,1.969987249694,2.0933372772776,0.785,1.737,0.5
"1679",6,85,6,1,16,5.5,6,0.621847425642499,0.988812544054697,0.265117331549815,0.306360485251928,0.669056088451199,0.785,1.737,0.5
"1680",7,85,4,1,16,6.8,7,-0.962477225675968,0.988812544054697,0.265117331549815,1.24667126515397,1.3811966828644,-1.215,1.737,0.5
"1681",8,85,5,1,16,5.2,6,-0.170314900016734,0.988812544054697,0.265117331549815,0.0893656898899194,0.669056088451199,-0.215,1.737,0.5
"1682",9,85,4,1,16,6.4,7,-0.962477225675968,0.988812544054697,0.265117331549815,0.957344871337956,1.3811966828644,-1.215,1.737,0.5
"1683",10,85,5,1,16,7.7,7,-0.170314900016734,0.988812544054697,0.265117331549815,1.89765565124,1.3811966828644,-0.215,1.737,0.5
"1684",11,85,7,1,16,6.6,7,1.41400975130173,0.988812544054697,0.265117331549815,1.10200806824596,1.3811966828644,1.785,1.737,0.5
"1685",12,85,5,1,16,4.7,5,-0.170314900016734,0.988812544054697,0.265117331549815,-0.272292302380096,-0.0430845059620013,-0.215,1.737,0.5
"1686",13,85,5,1,16,6.5,8,-0.170314900016734,0.988812544054697,0.265117331549815,1.02967646979196,2.0933372772776,-0.215,1.737,0.5
"1687",14,85,6,1,16,7.1,8,0.621847425642499,0.988812544054697,0.265117331549815,1.46366606051598,2.0933372772776,0.785,1.737,0.5
"1688",15,85,4,1,16,6.3,6,-0.962477225675968,0.988812544054697,0.265117331549815,0.885013272883953,0.669056088451199,-1.215,1.737,0.5
"1689",16,85,5,1,16,7,7,-0.170314900016734,0.988812544054697,0.265117331549815,1.39133446206197,1.3811966828644,-0.215,1.737,0.5
"1690",17,85,5,1,16,5.4,6,-0.170314900016734,0.988812544054697,0.265117331549815,0.234028886797926,0.669056088451199,-0.215,1.737,0.5
"1691",18,85,5,1,16,6.1,5,-0.170314900016734,0.988812544054697,0.265117331549815,0.740350075975947,-0.0430845059620013,-0.215,1.737,0.5
"1692",19,85,4,1,16,6.5,6,-0.962477225675968,0.988812544054697,0.265117331549815,1.02967646979196,0.669056088451199,-1.215,1.737,0.5
"1693",20,85,4,1,16,6,5,-0.962477225675968,0.988812544054697,0.265117331549815,0.668018477521944,-0.0430845059620013,-1.215,1.737,0.5
"1694",21,85,7,1,16,7.4,8,1.41400975130173,0.988812544054697,0.265117331549815,1.68066085587799,2.0933372772776,1.785,1.737,0.5
"1695",22,85,4,1,16,6.7,7,-0.962477225675968,0.988812544054697,0.265117331549815,1.17433966669997,1.3811966828644,-1.215,1.737,0.5
"1696",1,86,4,0,4,2.4,2,-0.962477225675968,-1.010808374155,-1.56643590886342,-1.93591906682217,-2.1795062892016,-1.215,-10.263,-0.5
"1697",2,86,6,1,4,5.6,5,0.621847425642499,0.988812544054697,-1.56643590886342,0.378692083705931,-0.0430845059620013,0.785,-10.263,0.5
"1698",3,86,7,0,4,4.7,4,1.41400975130173,-1.010808374155,-1.56643590886342,-0.272292302380096,-0.755225100375202,1.785,-10.263,-0.5
"1699",4,86,7,0,4,4.3,4,1.41400975130173,-1.010808374155,-1.56643590886342,-0.561618696196108,-0.755225100375202,1.785,-10.263,-0.5
"1700",5,86,6,1,4,4.1,4,0.621847425642499,0.988812544054697,-1.56643590886342,-0.706281893104115,-0.755225100375202,0.785,-10.263,0.5
"1701",6,86,6,1,4,4.6,5,0.621847425642499,0.988812544054697,-1.56643590886342,-0.344623900834099,-0.0430845059620013,0.785,-10.263,0.5
"1702",7,86,7,1,4,4.6,5,1.41400975130173,0.988812544054697,-1.56643590886342,-0.344623900834099,-0.0430845059620013,1.785,-10.263,0.5
"1703",8,86,7,0,4,3.2,3,1.41400975130173,-1.010808374155,-1.56643590886342,-1.35726627919014,-1.4673656947884,1.785,-10.263,-0.5
"1704",9,86,7,0,4,2.2,2,1.41400975130173,-1.010808374155,-1.56643590886342,-2.08058226373017,-2.1795062892016,1.785,-10.263,-0.5
"1705",10,86,6,0,4,3,4,0.621847425642499,-1.010808374155,-1.56643590886342,-1.50192947609815,-0.755225100375202,0.785,-10.263,-0.5
"1706",11,86,6,0,4,4.3,3,0.621847425642499,-1.010808374155,-1.56643590886342,-0.561618696196108,-1.4673656947884,0.785,-10.263,-0.5
"1707",12,86,5,0,4,2.9,2,-0.170314900016734,-1.010808374155,-1.56643590886342,-1.57426107455215,-2.1795062892016,-0.215,-10.263,-0.5
"1708",13,86,7,1,4,5.6,5,1.41400975130173,0.988812544054697,-1.56643590886342,0.378692083705931,-0.0430845059620013,1.785,-10.263,0.5
"1709",14,86,5,0,4,2.9,2,-0.170314900016734,-1.010808374155,-1.56643590886342,-1.57426107455215,-2.1795062892016,-0.215,-10.263,-0.5
"1710",15,86,6,1,4,4.3,5,0.621847425642499,0.988812544054697,-1.56643590886342,-0.561618696196108,-0.0430845059620013,0.785,-10.263,0.5
"1711",16,86,7,1,4,5.2,5,1.41400975130173,0.988812544054697,-1.56643590886342,0.0893656898899194,-0.0430845059620013,1.785,-10.263,0.5
"1712",17,86,8,1,4,6.2,6,2.20617207696097,0.988812544054697,-1.56643590886342,0.81268167442995,0.669056088451199,2.785,-10.263,0.5
"1713",18,86,4,1,4,3.5,3,-0.962477225675968,0.988812544054697,-1.56643590886342,-1.14027148382813,-1.4673656947884,-1.215,-10.263,0.5
"1714",19,86,6,0,4,3.7,3,0.621847425642499,-1.010808374155,-1.56643590886342,-0.995608286920127,-1.4673656947884,0.785,-10.263,-0.5
"1715",20,86,4,0,4,2.9,4,-0.962477225675968,-1.010808374155,-1.56643590886342,-1.57426107455215,-0.755225100375202,-1.215,-10.263,-0.5
"1716",21,86,4,0,4,2,2,-0.962477225675968,-1.010808374155,-1.56643590886342,-2.22524546063818,-2.1795062892016,-1.215,-10.263,-0.5
"1717",22,86,7,1,4,5,5,1.41400975130173,0.988812544054697,-1.56643590886342,-0.0552975070180869,-0.0430845059620013,1.785,-10.263,0.5
"1718",1,87,7,0,2,2.9,3,1.41400975130173,-1.010808374155,-1.87169478226563,-1.57426107455215,-1.4673656947884,1.785,-12.263,-0.5
"1719",2,87,7,1,2,6.1,6,1.41400975130173,0.988812544054697,-1.87169478226563,0.740350075975947,0.669056088451199,1.785,-12.263,0.5
"1720",3,87,8,1,2,7,6,2.20617207696097,0.988812544054697,-1.87169478226563,1.39133446206197,0.669056088451199,2.785,-12.263,0.5
"1721",4,87,10,1,2,7.3,9,3.79049672827943,0.988812544054697,-1.87169478226563,1.60832925742398,2.8054778716908,4.785,-12.263,0.5
"1722",5,87,8,1,2,6.2,7,2.20617207696097,0.988812544054697,-1.87169478226563,0.81268167442995,1.3811966828644,2.785,-12.263,0.5
"1723",6,87,8,0,2,6.1,6,2.20617207696097,-1.010808374155,-1.87169478226563,0.740350075975947,0.669056088451199,2.785,-12.263,-0.5
"1724",7,87,6,1,2,5.4,5,0.621847425642499,0.988812544054697,-1.87169478226563,0.234028886797926,-0.0430845059620013,0.785,-12.263,0.5
"1725",8,87,9,1,2,6.9,7,2.9983344026202,0.988812544054697,-1.87169478226563,1.31900286360797,1.3811966828644,3.785,-12.263,0.5
"1726",9,87,8,0,2,4.1,4,2.20617207696097,-1.010808374155,-1.87169478226563,-0.706281893104115,-0.755225100375202,2.785,-12.263,-0.5
"1727",10,87,8,1,2,6.1,6,2.20617207696097,0.988812544054697,-1.87169478226563,0.740350075975947,0.669056088451199,2.785,-12.263,0.5
"1728",11,87,5,0,2,2,3,-0.170314900016734,-1.010808374155,-1.87169478226563,-2.22524546063818,-1.4673656947884,-0.215,-12.263,-0.5
"1729",12,87,6,0,2,3.5,3,0.621847425642499,-1.010808374155,-1.87169478226563,-1.14027148382813,-1.4673656947884,0.785,-12.263,-0.5
"1730",13,87,9,1,2,7.1,7,2.9983344026202,0.988812544054697,-1.87169478226563,1.46366606051598,1.3811966828644,3.785,-12.263,0.5
"1731",14,87,8,1,2,6.4,6,2.20617207696097,0.988812544054697,-1.87169478226563,0.957344871337956,0.669056088451199,2.785,-12.263,0.5
"1732",15,87,8,1,2,5.9,6,2.20617207696097,0.988812544054697,-1.87169478226563,0.595686879067941,0.669056088451199,2.785,-12.263,0.5
"1733",16,87,7,0,2,5.5,4,1.41400975130173,-1.010808374155,-1.87169478226563,0.306360485251928,-0.755225100375202,1.785,-12.263,-0.5
"1734",17,87,10,0,2,5.6,6,3.79049672827943,-1.010808374155,-1.87169478226563,0.378692083705931,0.669056088451199,4.785,-12.263,-0.5
"1735",18,87,9,1,2,7.7,6,2.9983344026202,0.988812544054697,-1.87169478226563,1.89765565124,0.669056088451199,3.785,-12.263,0.5
"1736",19,87,8,0,2,4.6,5,2.20617207696097,-1.010808374155,-1.87169478226563,-0.344623900834099,-0.0430845059620013,2.785,-12.263,-0.5
"1737",20,87,9,0,2,4.4,5,2.9983344026202,-1.010808374155,-1.87169478226563,-0.489287097742105,-0.0430845059620013,3.785,-12.263,-0.5
"1738",21,87,8,1,2,6.4,7,2.20617207696097,0.988812544054697,-1.87169478226563,0.957344871337956,1.3811966828644,2.785,-12.263,0.5
"1739",1,88,6,1,13,5.5,5,0.621847425642499,0.988812544054697,-0.192770978553494,0.306360485251928,-0.0430845059620013,0.785,-1.263,0.5
"1740",2,88,4,0,13,3.8,4,-0.962477225675968,-1.010808374155,-0.192770978553494,-0.923276688466124,-0.755225100375202,-1.215,-1.263,-0.5
"1741",3,88,6,1,13,6,6,0.621847425642499,0.988812544054697,-0.192770978553494,0.668018477521944,0.669056088451199,0.785,-1.263,0.5
"1742",4,88,5,1,13,5.9,5,-0.170314900016734,0.988812544054697,-0.192770978553494,0.595686879067941,-0.0430845059620013,-0.215,-1.263,0.5
"1743",5,88,5,1,13,5.7,5,-0.170314900016734,0.988812544054697,-0.192770978553494,0.451023682159935,-0.0430845059620013,-0.215,-1.263,0.5
"1744",6,88,4,1,13,3.3,5,-0.962477225675968,0.988812544054697,-0.192770978553494,-1.28493468073614,-0.0430845059620013,-1.215,-1.263,0.5
"1745",7,88,5,1,13,5.1,6,-0.170314900016734,0.988812544054697,-0.192770978553494,0.0170340914359159,0.669056088451199,-0.215,-1.263,0.5
"1746",8,88,4,0,13,2.7,2,-0.962477225675968,-1.010808374155,-0.192770978553494,-1.71892427146016,-2.1795062892016,-1.215,-1.263,-0.5
"1747",9,88,6,0,13,4.7,5,0.621847425642499,-1.010808374155,-0.192770978553494,-0.272292302380096,-0.0430845059620013,0.785,-1.263,-0.5
"1748",10,88,5,0,13,4.4,4,-0.170314900016734,-1.010808374155,-0.192770978553494,-0.489287097742105,-0.755225100375202,-0.215,-1.263,-0.5
"1749",11,88,6,1,13,6.4,4,0.621847425642499,0.988812544054697,-0.192770978553494,0.957344871337956,-0.755225100375202,0.785,-1.263,0.5
"1750",12,88,4,1,13,4.3,4,-0.962477225675968,0.988812544054697,-0.192770978553494,-0.561618696196108,-0.755225100375202,-1.215,-1.263,0.5
"1751",13,88,4,0,13,3.3,3,-0.962477225675968,-1.010808374155,-0.192770978553494,-1.28493468073614,-1.4673656947884,-1.215,-1.263,-0.5
"1752",14,88,7,0,13,3.1,4,1.41400975130173,-1.010808374155,-0.192770978553494,-1.42959787764415,-0.755225100375202,1.785,-1.263,-0.5
"1753",15,88,4,0,13,2.5,3,-0.962477225675968,-1.010808374155,-0.192770978553494,-1.86358746836816,-1.4673656947884,-1.215,-1.263,-0.5
"1754",16,88,3,1,13,5.3,5,-1.7546395513352,0.988812544054697,-0.192770978553494,0.161697288343922,-0.0430845059620013,-2.215,-1.263,0.5
"1755",17,88,5,1,13,6.2,5,-0.170314900016734,0.988812544054697,-0.192770978553494,0.81268167442995,-0.0430845059620013,-0.215,-1.263,0.5
"1756",18,88,5,0,13,4.6,5,-0.170314900016734,-1.010808374155,-0.192770978553494,-0.344623900834099,-0.0430845059620013,-0.215,-1.263,-0.5
"1757",19,88,5,0,13,5,5,-0.170314900016734,-1.010808374155,-0.192770978553494,-0.0552975070180869,-0.0430845059620013,-0.215,-1.263,-0.5
"1758",20,88,7,1,13,6.1,5,1.41400975130173,0.988812544054697,-0.192770978553494,0.740350075975947,-0.0430845059620013,1.785,-1.263,0.5
"1759",21,88,4,0,13,4,2,-0.962477225675968,-1.010808374155,-0.192770978553494,-0.778613491558118,-2.1795062892016,-1.215,-1.263,-0.5
"1760",22,88,4,0,13,3.6,4,-0.962477225675968,-1.010808374155,-0.192770978553494,-1.06793988537413,-0.755225100375202,-1.215,-1.263,-0.5
"1761",23,88,4,0,13,3.3,5,-0.962477225675968,-1.010808374155,-0.192770978553494,-1.28493468073614,-0.0430845059620013,-1.215,-1.263,-0.5
"1762",1,89,4,1,13,4.5,5,-0.962477225675968,0.988812544054697,-0.192770978553494,-0.416955499288102,-0.0430845059620013,-1.215,-1.263,0.5
"1763",2,89,7,1,13,5.8,6,1.41400975130173,0.988812544054697,-0.192770978553494,0.523355280613938,0.669056088451199,1.785,-1.263,0.5
"1764",3,89,5,1,13,5.7,5,-0.170314900016734,0.988812544054697,-0.192770978553494,0.451023682159935,-0.0430845059620013,-0.215,-1.263,0.5
"1765",4,89,5,0,13,5,4,-0.170314900016734,-1.010808374155,-0.192770978553494,-0.0552975070180869,-0.755225100375202,-0.215,-1.263,-0.5
"1766",5,89,6,1,13,5.5,6,0.621847425642499,0.988812544054697,-0.192770978553494,0.306360485251928,0.669056088451199,0.785,-1.263,0.5
"1767",6,89,5,1,13,6.9,7,-0.170314900016734,0.988812544054697,-0.192770978553494,1.31900286360797,1.3811966828644,-0.215,-1.263,0.5
"1768",7,89,5,1,13,5.7,6,-0.170314900016734,0.988812544054697,-0.192770978553494,0.451023682159935,0.669056088451199,-0.215,-1.263,0.5
"1769",8,89,5,1,13,6.2,6,-0.170314900016734,0.988812544054697,-0.192770978553494,0.81268167442995,0.669056088451199,-0.215,-1.263,0.5
"1770",9,89,4,0,13,4,3,-0.962477225675968,-1.010808374155,-0.192770978553494,-0.778613491558118,-1.4673656947884,-1.215,-1.263,-0.5
"1771",10,89,5,0,13,3.4,4,-0.170314900016734,-1.010808374155,-0.192770978553494,-1.21260308228214,-0.755225100375202,-0.215,-1.263,-0.5
"1772",11,89,7,1,13,6.8,6,1.41400975130173,0.988812544054697,-0.192770978553494,1.24667126515397,0.669056088451199,1.785,-1.263,0.5
"1773",12,89,6,1,13,6,5,0.621847425642499,0.988812544054697,-0.192770978553494,0.668018477521944,-0.0430845059620013,0.785,-1.263,0.5
"1774",13,89,6,0,13,5.4,5,0.621847425642499,-1.010808374155,-0.192770978553494,0.234028886797926,-0.0430845059620013,0.785,-1.263,-0.5
"1775",14,89,4,0,13,2,4,-0.962477225675968,-1.010808374155,-0.192770978553494,-2.22524546063818,-0.755225100375202,-1.215,-1.263,-0.5
"1776",15,89,5,0,13,3.2,4,-0.170314900016734,-1.010808374155,-0.192770978553494,-1.35726627919014,-0.755225100375202,-0.215,-1.263,-0.5
"1777",16,89,5,0,13,4.9,4,-0.170314900016734,-1.010808374155,-0.192770978553494,-0.12762910547209,-0.755225100375202,-0.215,-1.263,-0.5
"1778",17,89,5,1,13,5.2,6,-0.170314900016734,0.988812544054697,-0.192770978553494,0.0893656898899194,0.669056088451199,-0.215,-1.263,0.5
"1779",18,89,6,0,13,4.1,5,0.621847425642499,-1.010808374155,-0.192770978553494,-0.706281893104115,-0.0430845059620013,0.785,-1.263,-0.5
"1780",1,90,7,1,3,6.5,7,1.41400975130173,0.988812544054697,-1.71906534556452,1.02967646979196,1.3811966828644,1.785,-11.263,0.5
"1781",2,90,6,0,3,4.2,4,0.621847425642499,-1.010808374155,-1.71906534556452,-0.633950294650111,-0.755225100375202,0.785,-11.263,-0.5
"1782",3,90,7,0,3,5.4,5,1.41400975130173,-1.010808374155,-1.71906534556452,0.234028886797926,-0.0430845059620013,1.785,-11.263,-0.5
"1783",4,90,7,0,3,4.9,5,1.41400975130173,-1.010808374155,-1.71906534556452,-0.12762910547209,-0.0430845059620013,1.785,-11.263,-0.5
